id	team	nation	pos	rating	potential	pace	shooting	passing	dribbling	defending	physical	rare
182729	1948	14	CM	59	62	64	36	59	57	58	64	0
182883	1797	14	RM	59	64	85	52	46	63	39	60	1
183146	1790	14	ST	59	58	78	56	48	60	40	58	0
183331	15015	14	CB	59	63	45	26	32	31	59	72	1
183347	12	47	GK	59	65	58	57	53	60	55	61	0
183460	1920	14	ST	59	64	80	55	47	61	38	56	0
183720	1803	14	CM	59	65	75	58	64	64	48	58	0
183778	1786	13	LM	59	62	86	34	63	44	61	64	1
183784	900	51	CM	59	64	69	60	62	62	53	52	1
184183	670	7	CB	59	68	54	32	47	31	62	65	0
184395	1928	50	LM	59	60	82	55	50	66	38	59	1
184843	1930	14	CB	59	65	60	53	38	42	59	69	1
184980	423	25	LB	59	62	62	40	58	57	57	64	0
185056	2056	167	LW	59	59	60	50	59	55	56	56	0
185437	361	14	CB	59	59	78	40	51	61	58	54	0
186136	423	25	ST	59	65	72	59	46	58	33	59	0
186137	111285	42	CM	59	59	76	46	55	64	42	57	0
186162	1929	14	RB	59	67	77	29	49	54	61	62	0
186705	693	95	CM	59	59	65	57	56	63	58	58	0
186794	1870	46	ST	59	58	68	56	47	53	44	62	0
186904	1934	14	CM	59	62	67	40	57	54	59	61	0
187178	1476	167	CB	59	62	65	46	60	48	57	58	0
187798	1945	14	CM	59	59	72	55	57	63	53	50	0
188094	1804	42	GK	59	63	62	56	64	64	55	53	0
188407	631	47	ST	59	59	64	54	45	52	42	67	0
188781	631	42	ST	59	66	76	61	47	63	43	45	0
188913	110746	37	ST	59	59	62	55	51	59	42	61	0
189021	434	47	GK	59	72	56	55	61	65	43	61	0
189163	15015	42	RM	59	65	71	57	52	59	47	64	0
189614	1936	14	ST	59	65	70	55	52	56	46	68	0
189668	1955	14	CB	59	59	70	36	52	56	60	53	0
189695	1924	25	RM	59	63	74	56	57	61	35	40	0
189802	15015	25	LB	59	63	68	43	59	55	59	60	0
189910	127	14	ST	59	70	56	58	46	53	39	57	0
190102	15015	14	LM	59	62	74	35	58	63	35	49	0
190200	81	14	CM	59	67	71	50	61	56	59	60	0
190583	112259	14	ST	59	68	66	48	53	57	40	67	1
190940	1802	14	ST	59	64	78	51	56	56	47	68	0
190983	1917	25	CB	59	65	65	32	55	42	59	61	0
191006	111393	195	CB	59	59	64	37	54	53	58	65	1
191095	1447	24	CB	59	65	51	39	45	49	60	61	0
191106	1463	46	LB	59	61	75	40	56	60	57	55	0
191433	112676	183	GK	59	57	61	60	61	56	42	60	0
191500	112390	183	ST	59	60	53	58	61	59	43	67	0
191820	1477	167	ST	59	59	65	55	57	58	47	67	0
191829	980	167	ST	59	59	68	57	49	60	38	62	0
191872	1475	167	ST	59	59	74	48	59	60	44	64	0
191978	1476	167	RB	59	66	74	38	54	60	58	56	0
192070	920	46	LB	59	68	71	31	50	53	55	67	0
192103	1870	46	GK	59	60	67	49	45	69	22	54	0
192250	111400	195	CB	59	65	42	39	47	47	57	68	0
192674	1853	45	GK	59	63	57	65	60	56	34	58	0
192695	1934	14	RB	59	66	73	36	56	56	58	62	0
193072	1862	103	RM	59	68	81	56	50	58	57	60	1
193300	111092	8	CB	59	59	70	51	50	63	58	66	1
193411	1862	47	GK	59	65	56	52	56	69	56	58	0
193473	1439	46	CB	59	69	54	36	47	45	61	65	0
193578	698	95	GK	59	66	62	59	60	64	32	55	0
193603	1962	50	LM	59	70	77	57	47	63	38	52	0
193683	110326	18	CM	59	73	71	55	65	60	40	38	1
193740	1939	14	LB	59	68	70	26	56	62	58	56	0
193884	1940	14	ST	59	69	77	49	53	64	47	46	0
194035	506	21	LB	59	66	80	51	57	65	56	50	1
194086	62	18	LB	59	65	67	32	56	54	56	64	0
194115	64	18	GK	59	65	65	57	63	62	30	55	0
194412	1790	14	CB	59	59	59	41	43	42	63	58	1
194429	1516	133	CM	59	66	69	43	56	58	62	62	0
194510	1951	50	LB	59	68	72	41	54	60	60	61	0
194718	1814	18	LM	59	68	84	48	58	62	57	54	1
194790	121	14	CB	59	66	54	31	40	39	58	67	0
194791	1937	25	ST	59	68	77	55	46	60	34	63	0
194855	110326	145	ST	59	59	70	58	45	63	38	58	0
195124	1480	14	RM	59	70	88	55	44	65	39	59	1
196316	110326	18	GK	59	64	60	59	56	61	47	56	0
197952	420	37	CDM	59	57	71	55	61	60	46	59	0
198212	894	47	CB	59	67	65	47	58	52	61	64	0
198287	111651	95	CM	59	59	67	52	56	61	57	60	0
198376	110313	14	CM	59	65	66	47	58	55	52	46	0
198414	19	47	GK	59	67	58	60	56	62	56	57	1
198591	894	103	ST	59	69	64	54	54	59	47	62	0
198658	298	36	CM	59	66	69	50	53	55	56	59	0
198812	111271	18	GK	59	59	57	61	63	61	29	61	0
198995	423	25	ST	59	59	71	54	41	56	38	71	1
199021	837	25	LM	59	60	80	52	57	55	50	42	0
199113	111835	46	CB	59	59	64	28	30	47	59	71	0
199253	111398	195	CB	59	59	58	32	52	28	59	72	1
199257	980	167	CM	59	62	54	54	56	50	64	57	0
199258	2056	167	CM	59	59	79	62	63	51	57	58	1
199431	111398	195	CB	59	65	48	38	45	35	58	67	0
199449	111395	195	CM	59	62	63	51	54	62	60	58	0
199553	2045	4	CDM	59	65	37	35	58	46	60	72	1
199632	1463	133	CM	59	69	67	57	57	61	55	68	1
199730	2023	39	GK	59	63	60	61	49	67	48	54	0
199748	1445	13	LB	59	66	80	40	59	47	59	57	0
199768	110636	4	CM	59	75	67	57	63	63	54	54	0
199890	1862	47	RM	59	68	73	58	50	63	51	61	0
199896	898	47	ST	59	66	63	57	51	58	46	66	0
200203	1936	14	CAM	59	64	74	53	58	60	45	46	0
200286	121	14	RB	59	68	70	27	52	56	61	63	0
200291	1798	14	LM	59	69	82	61	54	66	35	54	1
200353	65	18	RB	59	70	52	34	42	37	62	64	1
200411	12	14	ST	59	73	84	60	38	66	39	47	1
200440	1946	50	LM	59	68	78	49	50	66	36	48	1
200465	1949	14	ST	59	69	68	54	45	56	41	64	0
200527	112224	195	ST	59	63	91	63	41	68	29	43	1
200579	111588	167	ST	59	59	59	53	48	58	46	68	0
200714	7	14	ST	59	76	70	63	47	52	36	50	1
200743	83	14	CB	59	59	54	30	42	50	57	68	0
200750	111588	167	GK	59	59	61	56	67	60	33	56	0
200821	1793	14	CM	59	69	70	57	60	61	51	53	0
201132	111091	37	CB	59	64	53	34	53	48	58	62	0
201145	1738	18	ST	59	66	69	39	57	58	61	61	0
201337	620	36	ST	59	67	69	54	34	49	42	64	0
201526	1788	13	ST	59	69	80	55	33	67	32	56	0
201958	110	14	RB	59	71	71	39	50	55	59	61	0
201975	1480	14	LB	59	69	75	48	59	54	56	57	0
202048	1794	14	CM	59	68	67	54	52	51	59	51	0
202079	111705	46	GK	59	66	59	56	54	64	26	60	0
202214	688	95	RB	59	63	74	48	59	57	59	52	0
202256	112199	36	CB	59	61	45	39	48	35	62	60	0
202352	111070	95	CB	59	59	69	56	60	60	59	56	0
202533	1802	25	RB	59	67	72	28	50	59	59	67	0
202610	1871	37	ST	59	66	80	54	38	60	43	57	0
202695	1920	14	CB	59	79	54	26	42	41	58	64	0
202745	1802	14	CB	59	59	64	27	34	35	60	59	0
202771	1938	14	CM	59	66	80	55	62	66	53	40	0
202841	1939	25	LB	59	66	69	44	58	56	58	58	0
202921	111140	198	GK	59	59	59	62	60	58	47	57	0
202960	112115	167	ST	59	59	72	53	51	55	41	56	0
202967	1473	167	CM	59	63	65	52	60	58	53	61	0
202971	980	167	GK	59	62	56	55	61	63	44	61	0
202974	983	167	RB	59	64	78	45	60	57	60	58	0
202984	1476	167	CF	59	62	69	57	44	59	52	46	0
202990	1475	167	ST	59	59	80	57	52	56	45	70	0
203005	112115	167	CB	59	64	59	33	33	37	61	67	0
203056	1960	14	CB	59	59	78	31	55	64	56	46	0
203139	1933	14	CB	59	71	61	26	44	40	62	68	0
203289	121	14	ST	59	77	81	52	50	62	32	52	1
203450	110500	21	CB	59	64	64	34	54	40	60	54	0
203541	620	35	CB	59	64	65	34	42	45	61	66	0
203569	111400	195	RW	59	63	73	59	54	61	44	42	0
203749	1790	14	CB	59	65	59	26	45	45	58	70	0
203851	111821	4	CB	59	67	53	25	32	31	62	70	1
203899	111373	4	RM	59	65	78	47	55	57	59	56	0
203966	1832	21	LB	59	62	48	32	52	34	65	60	0
204092	23	21	GK	59	68	64	59	63	66	31	51	0
204241	112549	18	CB	59	66	68	25	38	41	63	67	0
204292	15	14	ST	59	64	77	59	31	55	39	54	0
204347	1867	45	CB	59	71	46	38	46	39	61	60	0
204356	563	14	CB	59	65	57	33	39	41	60	68	0
204393	100634	34	GK	59	66	56	55	68	70	31	55	1
204455	112259	18	RM	59	66	87	45	46	67	41	48	1
204513	71	18	GK	59	77	58	58	56	68	48	56	0
204686	88	95	CB	59	78	71	47	51	47	60	64	1
204828	110704	45	RB	59	71	68	51	63	64	61	62	0
204935	15015	14	GK	59	75	66	51	61	61	48	59	0
205049	111397	195	CB	59	63	65	29	54	39	55	67	0
205202	110746	37	CB	59	68	63	37	55	56	58	60	0
205235	15005	7	LB	59	63	67	36	55	54	55	49	0
205281	980	167	CB	59	59	64	43	60	62	59	62	0
205361	109	14	CB	59	65	62	32	37	34	58	65	0
205380	110724	7	LM	59	69	64	34	63	62	50	53	0
205393	1941	14	CB	59	70	65	36	55	49	57	58	0
205480	301	37	GK	59	59	64	56	54	63	42	57	0
205529	111974	27	CB	59	76	61	32	42	41	59	64	0
205531	1843	27	CM	59	76	60	53	61	61	50	56	0
205650	1793	14	ST	59	72	76	54	44	59	37	59	0
205959	1952	14	CAM	59	70	61	52	58	59	47	54	0
205985	702	46	ST	59	69	60	52	48	55	39	64	0
206310	217	18	CDM	59	71	62	44	58	57	59	54	0
206472	982	167	CAM	59	63	78	52	54	60	42	44	0
206519	1946	14	LM	59	66	78	54	55	62	46	53	0
206536	112254	14	CB	59	65	65	29	49	37	57	68	0
206553	378	18	CB	59	71	52	33	47	40	59	69	1
207505	1524	36	ST	59	59	69	53	45	58	37	63	0
207544	1475	167	CDM	59	64	67	34	60	57	60	62	0
207571	111140	95	ST	59	59	73	55	36	65	39	52	0
207580	321	46	RM	59	64	69	53	51	64	34	48	0
207584	321	46	ST	59	66	60	51	43	54	42	66	1
207745	66	18	RB	59	68	86	33	41	54	57	46	1
207753	1478	167	CB	59	64	61	26	26	28	62	72	1
207853	111928	95	CM	59	59	72	60	52	62	37	52	1
207947	72	18	CB	59	59	76	34	47	45	58	62	0
207967	697	95	CDM	59	66	77	55	58	62	56	43	1
208056	1475	167	CAM	59	66	75	56	59	58	40	54	0
208074	1475	167	CDM	59	63	72	33	52	60	61	57	0
208109	111400	195	ST	59	66	85	54	41	57	35	52	1
208122	112072	46	LB	59	66	76	35	54	51	61	57	0
208168	1943	136	RM	59	66	70	52	54	58	41	50	1
208350	1841	36	CB	59	65	53	31	50	49	60	67	1
208414	1790	14	ST	59	59	65	56	47	59	37	61	0
208436	112267	46	ST	59	59	66	54	39	52	45	63	1
208544	1796	35	CB	59	59	67	29	44	58	60	62	0
208560	110929	140	GK	59	69	63	59	52	63	43	54	0
208570	1841	36	RM	59	65	67	57	54	62	52	62	1
208592	111070	95	CDM	59	70	66	46	57	63	59	44	0
208659	682	7	LM	59	65	71	46	57	62	43	56	0
208776	28	21	GK	59	74	63	54	53	58	32	65	1
208929	112139	183	CDM	59	67	61	36	49	53	65	54	0
208974	607	183	RM	59	66	77	49	57	61	46	50	0
208978	112096	183	ST	59	59	45	54	31	51	40	69	0
208992	111674	183	RB	59	64	79	36	54	64	56	60	0
209039	106	46	ST	59	69	81	53	42	64	32	49	1
209043	112407	183	CDM	59	59	64	59	61	57	56	56	0
209196	110329	21	RB	59	66	70	27	48	45	60	58	0
209213	112395	183	CDM	59	62	61	49	58	52	62	55	1
209219	112395	183	LM	59	62	55	42	60	56	49	49	0
209253	112260	14	RM	59	62	79	53	53	59	35	52	0
209254	112254	14	LWB	59	52	81	58	50	60	37	42	1
209332	896	47	GK	59	66	59	61	57	58	44	57	0
209415	110746	37	RB	59	66	69	29	56	58	61	55	0
209454	110746	37	LB	59	69	77	47	60	63	61	52	0
209533	1806	47	ST	59	73	76	58	51	59	35	59	0
209618	1820	18	CDM	59	67	63	50	59	56	60	59	0
209631	1814	136	LB	59	64	67	36	50	52	57	56	0
209691	1814	99	CB	59	73	63	27	36	31	59	65	0
209968	110500	21	RW	59	66	77	52	55	64	32	46	0
209987	31	21	GK	59	69	64	55	66	61	55	54	0
209988	38	21	CAM	59	76	71	50	56	62	38	44	0
209994	110636	21	CM	59	59	63	46	56	58	57	60	0
210004	169	21	CM	59	75	73	41	57	60	62	62	0
210012	1904	34	CM	59	65	61	44	61	60	59	57	0
210028	112387	183	CDM	59	62	72	39	49	59	62	64	0
210041	38	21	LB	59	74	74	36	54	58	59	58	0
210116	111139	70	CB	59	64	59	32	38	37	59	67	0
210155	171	21	CB	59	59	55	29	36	38	57	56	0
210230	112407	183	LM	59	64	68	39	61	56	52	62	1
210236	165	21	CB	59	59	60	28	42	43	58	60	1
210277	111271	18	CAM	59	72	78	50	63	64	40	47	0
210303	110178	21	CDM	59	69	66	35	57	53	60	61	0
210311	256	4	LW	59	67	85	59	45	67	30	44	1
210313	256	4	RW	59	72	77	57	52	64	32	46	0
210354	32	21	LM	59	64	59	46	58	65	39	35	0
210366	32	21	GK	59	65	65	52	59	62	36	57	0
210407	1801	14	CB	59	60	63	55	58	58	59	66	0
210432	379	18	GK	59	70	64	56	56	61	47	55	1
210486	2045	4	LB	59	69	74	29	47	58	60	58	0
210501	112392	183	ST	59	59	70	52	36	58	37	59	0
210697	269	13	CAM	59	73	55	51	65	64	50	54	1
210698	28	21	CM	59	76	51	47	56	63	51	55	0
210719	1824	21	CB	59	76	53	31	44	38	59	66	0
210774	898	10	GK	59	58	59	62	57	62	36	56	0
210872	239	54	RW	59	75	64	50	53	69	33	42	1
210988	112395	183	LB	59	61	77	26	59	65	57	48	0
211070	111092	37	CDM	59	66	55	44	58	51	61	52	0
211098	1802	14	RM	59	74	74	55	55	57	55	54	0
211118	110746	37	CM	59	59	75	46	54	62	36	54	0
211194	874	37	RM	59	65	63	55	60	63	54	50	0
211287	299	108	LM	59	74	77	58	39	58	40	57	0
211313	110234	40	LB	59	75	71	36	52	60	59	54	0
211421	1960	50	ST	59	72	72	55	47	57	37	66	0
211717	111766	198	RB	59	71	81	47	56	59	44	52	1
211746	506	21	CM	59	69	70	52	57	68	38	45	1
211855	1832	21	CDM	59	67	61	38	56	50	61	58	0
211856	10029	21	LB	59	78	70	48	54	58	59	69	1
211927	983	167	CAM	59	68	58	53	58	60	48	46	0
211952	31	21	LM	59	73	70	56	61	57	41	55	1
212000	36	21	LM	59	74	71	53	53	66	34	49	0
212120	100081	7	CB	59	76	65	32	52	45	57	60	0
212260	981	167	ST	59	67	65	54	45	53	48	62	0
212273	66	103	RW	59	76	88	50	50	65	33	48	1
212319	982	167	ST	59	65	64	50	33	56	38	66	0
212321	32	21	CDM	59	65	59	42	57	57	59	55	0
212398	111083	37	ST	59	59	66	58	49	56	35	54	0
212431	982	167	CB	59	65	59	26	27	30	57	70	0
212443	112237	27	CB	59	75	55	49	54	56	59	59	0
212485	650	34	CB	59	71	58	49	62	61	58	61	0
212637	900	117	ST	59	66	79	53	40	55	35	64	0
212723	111065	95	CM	59	65	55	57	59	59	53	64	0
212732	111144	95	LB	59	65	84	44	53	50	57	61	1
212776	112115	167	CDM	59	62	63	29	55	37	63	60	0
212827	697	95	ST	59	63	77	57	47	57	39	62	0
212919	2056	167	ST	59	59	64	53	32	45	40	70	0
212949	682	7	CDM	59	63	57	29	61	56	59	61	0
213009	607	183	ST	59	68	68	55	38	57	34	64	0
213089	710	117	ST	59	59	66	60	52	60	34	57	0
213406	689	56	CM	59	63	65	57	64	65	49	48	0
213418	1	14	ST	59	75	81	53	52	61	37	64	1
213471	319	46	CAM	59	72	67	54	60	67	47	52	1
213485	315	40	CB	59	59	58	30	30	37	60	63	0
213496	111705	46	LW	59	65	65	50	60	62	42	46	0
213520	110745	37	LB	59	65	70	38	54	60	62	52	0
213644	33	21	CDM	59	68	68	53	51	60	58	62	0
213708	418	36	CM	59	64	52	45	56	57	56	56	0
213721	689	103	LM	59	64	83	56	50	71	35	50	1
214066	10029	21	LB	59	68	70	33	59	58	59	56	0
215459	110770	47	ST	59	59	65	60	43	55	41	62	0
215510	100769	40	ST	59	71	73	56	51	56	38	60	0
215511	897	1	CAM	59	66	66	50	61	57	44	56	0
215546	100634	34	GK	59	68	63	58	59	60	40	55	0
215658	1443	36	RB	59	60	52	28	41	38	60	67	0
215690	100632	34	CB	59	59	70	41	54	61	58	53	0
216173	112022	4	GK	59	66	62	54	53	63	47	58	0
216409	200	27	RW	59	74	73	48	46	65	34	42	0
216416	160	21	RB	59	77	72	27	56	51	61	51	0
216773	1906	34	RW	59	68	81	56	50	63	36	49	1
217787	2045	10	CB	59	68	63	27	26	32	62	65	1
217999	417	95	ST	59	59	65	54	49	59	37	66	1
204176	110636	48	RM	59	69	68	59	57	61	53	56	1
195023	110109	40	CB	59	65	66	28	42	35	61	65	0
205231	78	42	CB	59	67	69	28	35	57	58	63	0
208096	1	21	CAM	59	73	68	48	56	64	37	50	0
208291	1799	14	LW	59	76	79	45	49	63	43	50	0
2786	111398	14	ST	58	58	58	58	33	50	37	56	0
11386	1930	14	ST	58	58	44	54	39	50	48	73	1
12164	1790	14	GK	58	58	61	55	61	57	23	58	0
13354	81	25	RB	58	58	64	33	61	53	59	64	0
15305	112259	50	CB	58	58	52	32	41	37	59	59	0
18756	1962	14	CM	58	55	54	53	62	57	57	56	0
19341	1946	14	LB	58	57	52	44	55	45	58	65	0
19349	91	25	GK	58	58	54	56	65	63	46	57	0
19582	1940	42	CB	58	60	54	40	36	45	58	64	0
19685	1924	14	LB	58	62	55	47	62	63	59	61	0
21008	112267	46	CB	58	58	58	31	51	50	58	66	0
49521	112022	24	ST	58	58	66	52	43	43	43	68	1
50030	2056	167	CB	58	58	77	42	50	57	58	53	0
50079	111821	4	ST	58	61	87	52	55	61	42	48	1
52691	445	42	CB	58	58	34	34	41	30	62	58	1
53467	1945	14	RM	58	59	49	53	58	59	44	46	0
53668	111285	25	CM	58	58	55	58	61	60	58	56	0
53711	1946	14	ST	58	58	60	55	50	62	40	68	0
100470	1948	35	GK	58	56	61	59	51	58	49	57	0
100557	1955	25	CDM	58	57	54	50	60	50	56	50	0
119363	1943	14	CB	58	58	56	29	48	45	59	56	0
136522	111588	167	LB	58	58	66	47	55	52	59	57	0
138243	77	42	CM	58	58	64	51	60	61	55	60	0
138288	143	50	LM	58	59	61	54	56	60	40	49	0
139292	1948	14	CB	58	58	49	25	42	41	61	65	0
139316	1804	14	CM	58	58	61	52	58	55	60	62	0
140424	1801	14	ST	58	57	71	52	47	52	49	68	0
142291	357	14	CDM	58	57	50	60	59	58	55	64	0
144080	111822	29	CDM	58	58	59	46	51	64	62	60	0
149657	306	25	CB	58	58	52	34	43	33	61	59	1
149697	1962	35	CB	58	58	60	39	44	46	57	70	0
149717	1572	25	ST	58	56	66	59	53	54	36	56	0
149737	306	25	CB	58	58	53	48	59	50	58	56	0
149775	306	25	CM	58	56	72	54	59	58	50	55	0
149782	838	25	ST	58	55	51	56	48	53	40	66	0
150543	112410	27	CF	58	61	74	56	61	68	35	46	1
150721	110313	14	GK	58	58	55	61	51	60	58	57	0
150830	111400	35	CM	58	58	43	42	52	34	63	62	0
152080	111822	4	CB	58	58	53	39	39	40	57	68	0
152482	1951	14	LB	58	59	60	31	44	41	62	67	0
152484	373	14	CB	58	61	70	27	39	32	61	68	1
152493	110313	133	ST	58	60	73	47	44	57	42	74	1
152519	1946	14	RB	58	58	63	42	57	56	57	61	0
152712	422	14	CB	58	58	60	49	58	49	58	65	0
152750	1951	14	RB	58	59	58	36	61	53	61	52	0
156905	306	25	CM	58	58	61	54	59	53	59	61	0
157190	423	25	CM	58	57	54	52	59	59	55	55	0
157936	111989	118	GK	58	59	57	53	60	68	50	52	0
162128	111822	45	CM	58	59	73	53	60	66	39	57	0
163162	306	25	CB	58	58	67	28	42	54	58	67	0
163477	423	25	CM	58	58	65	54	58	59	56	61	0
163569	100804	14	GK	58	58	55	60	61	57	45	61	0
163582	81	25	RB	58	58	65	25	50	46	59	66	0
163768	1955	14	LB	58	58	57	57	58	56	57	65	1
164624	1841	36	RM	58	60	61	55	53	67	47	44	0
165316	1954	25	CM	58	60	65	34	65	57	48	58	1
165441	1936	14	CM	58	59	61	51	58	53	59	65	0
165446	1456	36	CM	58	61	71	65	55	67	54	51	1
165464	1949	34	LM	58	58	78	58	50	63	35	44	0
166117	1928	14	GK	58	63	60	53	55	63	55	58	0
166713	306	25	GK	58	59	59	57	54	61	34	57	0
167697	837	25	CM	58	58	63	51	59	51	58	55	0
168345	111400	54	CB	58	58	41	48	53	49	57	64	0
168913	898	47	ST	58	67	78	53	49	52	46	62	0
169483	110326	18	CB	58	62	52	28	42	31	58	68	1
169489	1801	14	CM	58	58	54	56	60	52	51	57	0
169709	112254	14	CB	58	65	61	31	45	39	57	62	1
169736	1951	14	CM	58	59	70	55	62	58	48	60	0
170229	1954	14	CB	58	60	63	29	48	42	57	70	1
170766	1715	27	LB	58	58	68	62	61	60	56	67	1
171765	112260	14	CB	58	58	69	55	51	57	58	56	0
171816	1951	14	CB	58	62	51	26	42	30	59	66	1
171889	423	25	ST	58	58	64	56	56	58	37	69	0
171982	1940	14	ST	58	57	66	50	50	57	50	72	1
172244	674	7	GK	58	62	61	54	60	62	37	53	0
173642	1754	42	RB	58	66	54	30	54	52	57	66	0
174134	212	104	CB	58	58	53	46	52	51	65	62	0
175603	423	25	GK	58	59	66	51	45	61	52	57	1
175892	112374	36	RM	58	58	70	55	51	61	44	46	0
177470	321	46	CM	58	63	50	62	65	54	52	54	1
177747	1951	14	LM	58	64	81	58	53	57	44	54	1
179895	111705	46	GK	58	58	57	53	45	64	40	61	0
180351	423	25	RM	58	58	60	56	58	59	39	58	0
180591	111928	95	CB	58	58	50	27	46	46	61	58	0
180779	112096	183	CDM	58	58	68	59	58	52	56	59	1
180894	306	25	RM	58	64	71	52	55	59	43	57	0
180994	111651	95	GK	58	58	59	54	57	61	30	60	1
181015	111398	195	GK	58	61	61	55	55	60	41	58	0
181480	111396	195	ST	58	58	64	59	50	61	44	54	0
181687	563	25	LB	58	57	72	49	53	56	57	60	0
182895	420	37	CF	58	58	81	53	46	55	41	68	1
183140	143	37	GK	58	65	63	54	45	66	50	52	0
183335	111400	195	GK	58	58	62	55	51	60	46	58	0
183466	306	25	ST	58	61	75	53	51	57	38	65	0
183544	127	25	ST	58	58	63	59	58	62	34	42	0
183649	361	14	CM	58	60	69	46	66	58	48	58	1
183681	15015	35	CM	58	65	65	55	62	58	46	58	0
183780	1955	14	CB	58	65	58	32	43	28	59	65	0
183807	357	25	RM	58	55	56	57	28	53	37	61	0
184448	1744	27	CB	58	62	51	35	48	51	64	65	0
184466	15015	35	ST	58	64	69	60	60	54	41	62	0
184543	897	47	CM	58	64	64	52	58	55	60	62	1
184589	1941	14	RM	58	64	73	58	51	61	40	58	0
184663	1948	14	RM	58	61	77	56	53	61	38	57	0
184753	445	25	RB	58	63	63	43	54	48	57	58	0
184768	121	117	CM	58	59	67	29	56	59	66	59	1
186497	357	14	RB	58	58	72	32	52	58	60	53	0
186500	1715	47	CDM	58	62	43	40	51	48	62	64	0
186572	1954	14	CM	58	63	72	53	53	63	46	50	0
186838	445	35	GK	58	58	62	56	57	62	33	57	0
186966	112267	46	GK	58	66	61	57	48	63	48	54	0
187144	110765	167	GK	58	64	57	60	59	56	31	62	0
187335	112267	46	CM	58	58	75	63	54	57	44	59	1
188376	112254	35	CM	58	66	70	46	60	54	58	64	0
188522	112134	54	LB	58	60	76	49	53	60	59	54	0
189142	1940	14	LB	58	65	75	33	49	51	59	57	0
189900	1796	14	RB	58	68	72	42	56	62	56	64	0
190004	898	47	CAM	58	67	66	52	56	57	55	58	0
190011	1862	47	CM	58	58	70	48	54	57	54	54	0
190061	110770	47	GK	58	66	62	56	54	61	56	54	0
190179	100805	50	GK	58	68	57	58	59	61	47	55	0
190201	111993	27	ST	58	58	62	55	52	61	38	55	0
190505	1937	14	CM	58	58	77	57	54	61	36	53	0
190690	874	37	CDM	58	64	43	50	61	59	45	48	0
190915	111086	37	ST	58	65	56	52	58	57	54	56	0
191011	112020	27	GK	58	76	58	61	60	58	49	57	0
191153	319	46	GK	58	65	60	58	53	65	30	50	0
191182	321	46	CB	58	62	52	35	43	41	60	61	1
191187	1439	72	ST	58	58	81	53	51	60	39	58	1
191481	112096	183	CB	58	60	56	49	57	52	61	66	0
191684	981	167	GK	58	62	60	59	57	57	48	61	0
191685	112115	167	GK	58	58	59	60	59	58	40	58	0
191845	112407	183	CDM	58	58	58	46	51	50	62	60	0
192229	110746	108	CDM	58	63	59	50	57	61	60	62	0
192482	373	14	CB	58	66	79	27	32	35	61	63	0
192582	837	25	CM	58	63	62	52	59	54	58	58	0
192604	306	25	CDM	58	60	63	56	60	55	57	65	0
192890	1882	83	LB	58	61	73	53	57	64	41	56	0
192974	1443	13	CM	58	58	81	58	48	61	41	49	1
193074	110326	18	RB	58	63	56	32	48	33	60	59	0
193173	1955	35	CDM	58	65	69	54	58	53	57	68	0
193183	1934	14	LB	58	63	68	40	57	55	53	43	0
193958	1962	14	LB	58	65	69	56	56	53	58	62	0
194681	1948	14	ST	58	68	64	53	43	59	35	64	0
194707	110234	40	CM	58	58	69	37	60	58	53	44	0
194874	110233	40	RM	58	66	68	58	52	60	43	58	0
194934	110069	45	GK	58	66	63	56	54	65	42	51	0
194960	110890	14	CB	58	58	68	44	54	47	57	54	0
195036	1949	14	ST	58	65	68	53	36	57	33	51	0
195540	111400	162	LM	58	62	73	56	51	64	43	45	0
196983	112374	36	GK	58	58	56	52	58	66	21	58	0
197065	15015	14	CM	58	63	68	49	56	63	57	48	0
197687	1480	14	CM	58	66	70	61	60	60	54	56	0
197883	1933	14	RM	58	67	90	54	51	60	40	62	1
198151	1808	14	ST	58	65	63	53	39	59	36	53	0
198210	1945	95	CB	58	58	65	35	48	55	58	60	0
198336	1530	18	CB	58	58	68	34	53	35	60	55	0
198350	1954	14	GK	58	77	64	52	47	67	46	50	0
198540	111705	46	ST	58	66	55	58	56	59	55	55	0
198543	563	25	ST	58	64	80	55	49	58	44	53	0
198623	77	42	CM	58	69	69	46	58	61	56	60	0
198626	373	14	GK	58	64	66	51	40	69	55	44	0
199015	422	25	ST	58	63	71	55	34	54	39	64	1
199065	112072	19	CB	58	60	63	42	48	53	62	61	0
199066	112072	46	CB	58	58	68	40	58	57	58	56	0
199067	1870	55	CB	58	59	32	32	37	26	60	69	1
199128	111835	46	ST	58	58	72	52	45	53	50	66	1
199260	110765	167	GK	58	63	57	62	56	61	33	58	0
199379	112549	18	GK	58	68	64	56	53	61	40	57	0
199516	1790	14	LM	58	64	69	53	53	63	35	54	0
199559	112409	27	ST	58	71	63	55	41	55	38	62	0
199627	112259	14	CM	58	64	72	45	56	60	56	62	1
199741	111239	21	RM	58	67	75	54	51	60	40	60	0
199781	68	18	RB	58	73	72	29	62	53	53	58	0
199813	780	4	CDM	58	63	69	35	57	58	60	57	0
199966	896	47	ST	58	58	69	51	50	65	37	47	0
199985	357	14	ST	58	64	79	53	37	59	35	51	0
200244	1933	35	ST	58	68	73	53	42	58	35	62	0
200319	1954	14	LB	58	63	75	46	59	61	55	56	0
200416	112427	195	GK	58	66	60	61	57	57	62	55	1
200463	111070	95	GK	58	58	60	57	70	61	39	53	1
200746	7	14	CM	58	70	67	42	67	65	42	53	1
