id	team	nation	pos	rating	potential	pace	shooting	passing	dribbling	defending	physical	rare	strength	ballcontrol	shotpower	skillmoves	fkaccuracy
206378	1841	24	RB	61	64	67	44	55	43	62	62	0	67	43	67	1	47
206455	665	167	CB	61	61	66	30	54	57	62	63	0	63	57	30	3	54
206534	1798	14	ST	61	79	68	57	47	61	45	55	0	63	62	66	1	32
206535	1932	14	CM	61	66	69	49	67	65	49	47	1	52	63	56	1	45
206540	452	45	RB	61	68	69	37	58	64	58	58	0	66	66	47	1	38
206565	80	42	LM	61	71	81	46	59	67	40	51	1	57	67	51	2	48
206567	13	14	ST	61	80	83	55	47	63	36	57	1	48	59	55	1	36
207428	111140	56	ST	61	70	79	53	32	68	41	67	1	79	70	59	2	31
207429	1793	14	ST	61	74	69	56	42	57	37	61	0	58	61	60	1	35
207463	1941	14	ST	61	74	78	55	59	65	45	64	0	73	61	64	1	38
207541	378	18	RW	61	73	71	57	56	70	31	44	1	38	61	66	2	66
207562	1439	46	ST	61	68	69	57	39	57	40	66	0	76	58	65	1	58
207563	1439	103	RM	61	65	78	56	52	65	37	54	0	67	57	66	2	36
207963	111070	76	CM	61	61	67	51	57	65	62	52	0	52	65	51	3	57
207994	72	18	RW	61	75	79	59	48	65	36	49	0	42	63	61	2	52
208015	919	136	CM	61	67	68	54	61	63	69	68	1	90	68	76	1	42
208047	981	167	CM	61	61	73	53	68	62	34	46	1	46	62	53	3	68
208099	1788	10	CB	61	68	55	27	37	34	60	67	1	79	53	40	1	21
208253	278	22	LB	61	66	78	31	69	62	56	54	1	53	63	33	1	29
208268	47	27	CDM	61	82	60	45	69	60	53	63	1	78	74	68	1	64
208316	112072	46	CM	61	72	68	55	62	65	47	42	0	57	70	70	2	66
208330	11	7	LM	61	87	67	55	61	68	30	32	1	32	78	57	2	64
208336	110747	37	RW	61	72	73	48	58	64	43	54	0	57	54	55	1	37
208372	112072	133	CB	61	61	60	31	39	29	57	66	0	66	29	31	1	39
208503	112134	18	ST	61	62	81	51	36	63	38	56	1	39	63	60	2	26
208543	1796	198	CAM	61	74	71	53	60	60	49	61	0	51	62	64	1	42
208571	1841	72	RB	61	61	68	44	58	59	61	59	0	62	61	56	1	28
208598	246	34	CB	61	61	71	32	54	61	56	58	0	58	61	32	3	54
208621	100831	45	ST	61	69	77	65	42	60	36	58	1	57	58	81	2	61
208629	260	45	CM	61	70	64	41	62	60	52	52	0	56	66	42	2	48
208702	550	21	CDM	61	68	68	30	52	54	61	64	0	75	58	48	1	36
208725	110596	21	LM	61	65	62	39	65	59	64	63	1	60	57	45	1	36
208764	22	21	GK	61	69	67	60	53	67	41	51	0	64	24	36	0	25
208834	219	18	CB	61	75	59	32	43	40	60	64	0	67	54	41	1	36
208857	1813	103	CB	61	65	56	28	41	30	61	78	1	92	32	34	1	28
208878	1902	34	LM	61	69	62	50	64	64	58	53	0	59	66	61	1	51
208907	110747	37	LW	61	69	61	56	59	71	48	61	1	61	62	57	1	43
208913	112389	183	CB	61	62	51	41	46	43	62	67	0	82	55	41	1	27
208947	111674	183	ST	61	59	66	54	36	53	41	64	0	67	54	58	1	33
208957	112390	183	LB	61	65	88	40	51	62	61	60	1	64	40	40	1	33
208993	111674	183	CB	61	56	58	26	38	31	63	68	0	71	35	38	1	22
209230	112395	183	ST	61	64	81	57	39	57	36	58	1	59	55	63	1	29
209283	112096	183	LM	61	61	79	47	57	63	47	50	0	60	65	45	1	50
209375	1914	34	RM	61	70	81	55	56	65	35	57	1	50	66	53	2	39
209493	109	14	CB	61	73	53	28	36	34	60	67	0	70	37	44	1	22
209531	110724	8	LB	61	67	65	36	62	63	62	56	0	70	64	57	1	35
209701	1908	34	CM	61	72	70	40	63	68	56	59	1	47	69	52	1	46
209711	820	13	CB	61	72	66	28	55	38	61	59	0	82	47	34	1	29
209780	673	7	CF	61	78	74	60	53	64	36	62	0	38	71	58	1	46
209843	503	21	GK	61	69	64	59	61	66	24	59	1	80	20	25	0	25
209979	294	215	ST	61	66	72	55	38	56	37	71	0	69	59	59	1	31
210000	110745	37	CDM	61	65	62	51	56	62	54	46	0	50	61	58	1	29
210010	1906	34	CM	61	71	64	52	64	63	52	46	0	44	68	65	1	46
210022	166	21	GK	61	67	62	54	67	62	37	66	1	89	22	45	0	25
210039	2045	47	CF	61	68	72	56	57	61	46	60	0	58	62	66	1	51
210109	1925	129	ST	61	61	71	54	38	57	39	61	0	73	58	62	1	23
210114	571	45	GK	61	61	63	59	55	66	40	58	0	58	66	59	3	55
210152	463	45	GK	61	63	54	70	56	59	29	65	1	71	25	34	0	25
210393	189	18	CAM	61	80	80	51	60	71	40	46	1	46	66	65	3	47
210443	111086	43	RM	61	62	62	49	62	60	49	54	0	55	57	59	1	35
210539	1715	54	ST	61	64	66	53	44	63	36	61	0	55	65	57	2	28
210547	111271	18	GK	61	68	63	55	62	67	48	63	0	70	23	21	0	25
210563	112217	10	ST	61	61	67	60	46	60	34	60	0	60	60	60	3	46
210600	111674	183	ST	61	67	72	58	62	61	38	57	0	63	60	65	2	48
210783	112387	183	CB	61	65	73	28	37	36	61	66	0	74	38	44	1	25
210842	100087	7	RM	61	69	70	51	60	63	37	48	0	48	61	55	1	45
211077	112427	10	CDM	61	68	66	60	61	59	60	64	0	73	65	64	1	55
211231	1861	133	CDM	61	75	71	45	51	55	62	64	0	71	65	68	2	44
211428	448	45	RB	61	72	66	30	50	45	60	61	0	60	60	34	1	41
211622	1871	37	CB	61	61	62	26	39	39	60	64	0	64	39	26	2	39
211748	28	48	CM	61	75	55	46	62	69	51	47	1	56	71	58	2	50
211870	1832	21	ST	61	67	80	57	54	66	36	60	1	69	65	60	2	45
211893	33	21	CB	61	66	71	45	57	53	57	65	0	64	58	48	1	37
211935	111399	163	ST	61	61	79	58	52	61	32	62	0	62	61	58	3	52
212160	315	40	ST	61	74	60	60	46	50	40	72	1	81	58	73	1	32
212188	36	21	LM	61	85	73	59	45	61	34	54	1	52	73	65	2	30
212190	10029	21	CB	61	81	47	29	44	38	65	62	1	82	41	36	1	29
212340	33	21	CDM	61	69	71	51	55	60	59	64	0	69	65	67	1	46
212439	981	167	CB	61	69	71	27	26	44	64	65	0	73	44	38	1	22
212440	1476	167	LW	61	67	66	60	62	63	34	50	0	56	61	71	1	53
212450	1473	167	ST	61	65	72	53	62	61	37	62	0	62	64	51	1	54
212540	691	95	CDM	61	64	58	44	61	60	59	48	0	62	60	40	1	39
212591	695	95	CB	61	65	62	46	38	44	62	70	1	70	50	56	1	37
212595	698	82	ST	61	66	78	58	54	60	42	67	0	70	55	72	2	28
212628	22	21	CB	61	81	66	28	56	56	59	68	0	65	58	45	1	32
212749	111651	70	CM	61	69	52	60	63	61	50	47	0	33	66	71	1	69
212750	101112	95	ST	61	67	91	58	54	59	43	68	1	83	61	69	2	41
212773	434	103	ST	61	61	74	53	51	56	45	62	0	62	56	53	3	51
212888	111065	83	CB	61	69	56	26	35	33	63	69	0	80	47	38	1	21
213280	111397	195	LW	61	68	86	56	43	67	32	47	1	40	64	61	2	40
213409	1903	34	CAM	61	69	66	52	61	67	56	64	0	67	68	65	1	62
213483	321	46	GK	61	61	54	68	47	62	29	65	1	75	25	23	0	25
213549	247	34	ST	61	61	78	53	56	64	36	58	0	58	64	53	3	56
213570	1754	42	CB	61	61	72	31	60	63	60	59	0	59	63	31	3	60
213718	1524	72	CB	61	65	66	46	46	52	59	67	0	77	59	63	1	33
213800	28	19	CF	61	74	68	60	52	70	35	53	1	46	62	61	2	49
214000	191	59	RW	61	76	91	53	39	73	35	50	1	42	65	60	2	34
214622	10029	21	LB	61	74	76	34	60	59	59	66	0	62	64	38	1	31
215569	479	45	CB	61	68	68	32	46	42	59	66	0	66	55	56	1	46
215584	112512	37	RM	61	66	87	56	47	63	34	58	1	70	63	55	1	37
215615	479	45	CM	61	69	63	46	61	64	51	52	0	56	65	56	1	42
215684	1443	13	ST	61	67	82	55	56	63	42	53	1	57	67	62	1	58
216108	1871	37	ST	61	74	72	62	46	63	42	61	1	70	59	60	2	61
216136	159	21	CB	61	61	58	33	38	39	61	69	1	69	39	33	2	38
216219	673	34	ST	61	74	61	56	40	61	37	67	1	68	62	66	2	26
216221	1905	34	LM	61	65	78	60	60	65	33	39	0	39	63	65	2	49
216267	181	42	LB	61	81	77	29	56	64	57	59	0	48	68	36	1	29
218650	33	21	ST	61	61	66	57	41	55	39	66	0	72	60	68	1	32
189554	1788	46	ST	61	68	78	56	46	65	43	57	1	82	64	64	1	47
2396	1949	42	LM	60	60	67	53	57	62	45	60	0	54	59	49	2	68
11358	1946	14	CM	60	59	56	40	61	58	64	56	0	71	62	31	1	53
11488	1480	14	CB	60	60	49	32	45	36	62	66	0	72	44	38	1	25
19117	15015	14	CB	60	60	45	28	34	30	62	68	1	85	43	31	1	23
19256	1933	14	CF	60	60	76	58	60	63	46	50	0	63	59	64	2	58
29354	112134	95	CB	60	60	34	56	62	52	62	68	0	68	52	56	2	62
45652	1815	103	CDM	60	64	69	48	60	52	60	72	1	83	60	61	1	38
47099	920	36	CM	60	60	68	55	55	58	66	68	1	68	58	55	3	55
49577	1870	46	ST	60	63	66	60	52	62	37	55	0	57	65	70	2	61
51321	77	14	GK	60	60	57	62	62	63	46	59	0	68	21	20	0	25
51496	112260	35	CM	60	60	56	59	57	66	60	56	0	56	66	59	3	57
51694	1524	36	GK	60	61	60	53	64	70	44	55	1	65	26	35	0	25
53108	2045	4	LB	60	60	74	44	60	62	57	54	0	58	60	51	1	38
53472	1934	14	CM	60	60	51	48	58	49	61	61	0	61	49	48	2	58
100799	688	14	LM	60	60	63	44	59	61	51	57	0	61	59	46	2	37
100907	143	14	CB	60	62	57	32	40	33	61	68	0	76	45	47	1	51
101658	160	21	RB	60	59	56	50	54	50	63	61	0	61	53	50	1	44
103930	111373	4	CAM	60	57	67	59	59	59	43	62	0	58	58	64	1	49
106134	112259	14	CB	60	60	45	36	56	49	61	66	0	78	52	47	1	44
106539	1862	45	CDM	60	60	61	53	63	58	59	58	0	59	62	65	2	47
118345	1933	14	ST	60	60	71	58	46	62	41	57	0	52	60	65	1	40
119422	1933	77	CB	60	60	53	25	31	32	62	70	1	83	43	32	1	20
120339	1445	13	CDM	60	60	71	55	67	63	53	60	1	66	69	72	1	43
120415	1797	42	GK	60	58	64	59	54	62	37	55	0	75	23	35	0	25
122938	682	7	CDM	60	60	57	37	54	52	64	63	1	82	56	43	1	37
123158	111087	37	CB	60	59	52	38	50	43	60	68	0	70	48	47	1	43
123159	420	37	CB	60	58	67	47	52	59	65	76	1	82	54	47	1	41
126463	1754	42	ST	60	60	68	58	53	66	37	63	0	63	66	58	3	53
135061	100804	42	CM	60	60	67	38	61	63	58	53	0	63	63	41	2	57
135872	1804	42	ST	60	60	43	61	51	51	49	74	1	74	51	61	2	51
136753	981	167	CM	60	60	54	47	65	45	61	53	1	53	45	47	2	65
137406	1746	27	CM	60	67	70	56	62	62	53	48	0	60	66	60	2	59
137779	112020	27	CM	60	60	59	54	64	60	59	62	0	63	61	61	1	27
138154	1798	14	CB	60	60	75	33	59	60	58	64	0	64	60	33	3	59
138195	1928	14	CM	60	60	65	54	58	64	46	52	0	52	64	54	3	58
138564	100805	25	RB	60	58	73	32	58	63	59	64	0	64	59	40	1	39
139259	434	47	LM	60	63	72	51	59	61	41	56	0	82	68	62	2	62
139263	898	47	CM	60	60	67	52	62	58	59	63	0	63	58	52	3	62
139347	100804	198	ST	60	60	53	59	51	54	46	69	1	77	56	64	1	43
139407	2056	167	CB	60	60	74	31	42	53	64	61	0	76	51	36	1	24
139499	112115	167	CDM	60	60	75	48	56	57	60	58	0	59	59	62	1	42
139541	100804	42	CM	60	60	66	47	59	61	64	66	0	81	62	58	1	38
139549	346	42	LB	60	58	50	48	61	61	60	62	0	65	55	58	1	65
139784	1962	42	LM	60	57	62	60	53	56	48	57	0	62	54	65	2	48
140085	81	14	CB	60	62	32	31	35	41	60	70	1	90	50	26	1	48
140153	1882	83	CB	60	60	40	42	60	47	60	64	0	73	47	43	1	46
140440	1949	25	CB	60	60	38	25	44	49	62	64	0	64	49	25	2	44
140445	100804	42	ST	60	61	54	57	47	57	48	71	0	72	56	66	2	47
144802	1945	45	ST	60	60	76	52	53	62	58	58	0	58	62	52	3	53
145340	15021	45	GK	60	60	54	69	55	52	38	69	1	75	25	41	0	25
146941	110069	45	ST	60	60	50	58	45	51	41	82	1	80	52	73	1	56
149721	563	25	GK	60	60	59	58	57	66	35	60	0	62	25	28	0	25
150752	563	14	ST	60	60	53	56	36	62	42	63	0	63	62	56	3	36
151019	111277	17	LB	60	60	56	46	54	57	65	55	0	80	59	69	1	61
152047	1463	13	RB	60	60	78	42	50	43	61	66	0	74	62	54	1	34
152505	1954	14	RB	60	62	63	40	49	52	62	62	0	62	57	60	1	35
152598	922	36	LB	60	66	87	48	53	62	59	62	1	70	60	65	1	46
152629	1755	36	GK	60	60	61	57	56	62	25	66	1	66	62	57	3	56
152731	111705	46	RW	60	63	64	53	61	62	53	70	1	84	67	59	1	48
152899	696	95	CB	60	60	67	51	57	56	62	54	1	54	56	51	3	57
154454	110069	45	GK	60	62	61	59	57	64	56	56	0	78	20	29	0	25
154725	110747	37	GK	60	62	61	56	59	65	57	63	0	81	21	22	0	25
155317	981	167	CDM	60	60	73	52	60	61	61	54	0	70	60	61	1	42
155330	1474	167	CM	60	60	54	48	61	61	59	60	0	59	63	58	1	56
155781	110747	37	CB	60	60	64	48	52	53	62	53	0	75	51	41	1	54
155954	110069	45	CB	60	60	53	35	57	33	61	62	0	82	49	54	1	38
156939	83	42	GK	60	64	57	61	62	61	31	63	0	54	25	26	0	25
157376	112512	37	CB	60	60	50	42	56	34	60	60	0	72	54	50	1	52
157405	563	103	CAM	60	59	52	59	58	64	47	61	0	72	62	63	2	60
157407	423	25	GK	60	60	60	57	58	64	54	60	0	47	22	27	0	25
157582	1862	18	CB	60	62	67	37	53	57	61	62	0	71	60	52	1	40
157589	1937	133	ST	60	59	77	54	42	57	48	67	1	90	57	62	1	53
157823	112267	21	RB	60	59	70	50	60	60	58	60	0	63	59	58	1	44
158742	110569	18	GK	60	60	57	59	55	60	34	65	0	48	25	41	0	25
159000	711	46	RW	60	60	80	49	56	59	59	53	0	59	58	54	1	38
160294	1924	14	CM	60	60	68	49	60	62	59	59	0	64	62	60	1	52
162040	111835	46	LB	60	60	69	50	54	56	60	58	0	62	60	68	1	48
162072	112259	14	RB	60	60	64	44	52	46	60	69	0	73	52	59	1	30
162234	1480	14	ST	60	60	81	53	50	64	41	63	1	65	60	59	1	31
163049	17	66	ST	60	60	82	56	48	65	39	53	1	60	62	64	1	35
163147	1936	14	CM	60	60	68	48	58	59	62	64	0	75	60	54	1	35
163262	111705	51	CM	60	60	55	57	63	60	52	50	0	50	60	57	3	63
163393	1813	18	CM	60	60	45	52	63	59	59	62	0	62	59	52	3	63
163425	111989	18	LB	60	61	67	48	58	55	60	54	0	61	67	51	1	43
163474	1945	14	ST	60	60	69	60	37	48	41	60	0	60	48	60	2	37
163626	306	25	CM	60	60	64	55	62	63	57	62	0	62	63	55	3	62
163754	1949	14	CB	60	60	57	26	36	32	63	68	0	82	45	31	1	27
164771	631	35	CB	60	57	66	31	55	60	60	65	0	71	55	35	1	31
165012	110747	37	CB	60	62	48	45	53	40	60	63	1	76	39	67	1	56
165267	1790	18	RB	60	58	74	36	60	62	58	62	0	64	60	33	1	40
165272	112512	54	CM	60	60	73	47	58	60	60	56	0	56	60	47	3	58
165458	423	25	CB	60	59	54	43	52	35	60	69	0	71	43	58	1	45
165578	563	14	ST	60	64	73	56	37	58	39	62	0	61	59	57	1	26
166764	1945	35	GK	60	62	64	54	66	63	58	61	0	63	25	27	0	25
166853	361	14	ST	60	63	73	54	50	63	61	70	1	85	58	61	1	36
166862	1951	14	CB	60	63	67	30	44	43	61	62	0	67	56	39	2	33
167436	160	21	CB	60	60	66	34	48	51	62	63	0	63	51	34	2	48
167561	1797	50	RB	60	64	66	50	58	52	58	69	0	75	62	49	1	41
168659	112254	14	CB	60	60	63	25	26	49	60	66	0	81	54	27	1	25
168881	112676	183	CDM	60	59	67	48	54	54	59	54	0	70	57	57	1	43
168943	110977	55	RB	60	58	56	42	54	53	62	60	0	59	53	48	1	41
169174	111277	46	ST	60	59	49	52	47	49	56	78	1	91	58	65	1	31
169191	563	25	CB	60	59	52	39	46	43	61	66	0	81	44	57	1	42
169639	1802	14	CM	60	61	71	58	61	55	57	63	0	66	60	63	1	56
169642	1933	14	CM	60	60	58	45	59	59	57	58	0	71	64	51	1	48
169856	1954	14	ST	60	58	72	58	46	54	39	58	0	59	61	59	2	52
169862	1954	50	ST	60	60	66	63	51	64	42	54	1	61	66	66	2	64
169954	112254	14	ST	60	61	73	53	50	66	41	60	0	78	62	49	2	57
170252	1930	14	ST	60	64	79	49	44	67	38	63	0	43	63	46	2	41
171446	112512	37	CDM	60	62	56	52	66	64	57	53	1	63	68	57	1	65
171973	15048	14	LB	60	61	69	47	60	54	56	59	0	59	61	49	1	58
172068	1928	14	CAM	60	61	71	56	55	64	37	63	0	64	62	60	2	52
172195	224	18	LB	60	60	71	53	64	64	56	57	0	59	60	57	1	60
172249	1948	14	ST	60	60	80	55	49	64	39	58	0	58	64	55	3	49
172484	272	13	GK	60	63	68	56	49	63	30	55	0	80	25	25	0	25
172822	1962	14	CM	60	60	54	64	58	56	56	59	1	59	56	64	3	58
172936	1480	14	CB	60	60	66	26	36	36	62	63	0	74	45	40	1	21
173415	110178	4	GK	60	66	61	54	53	68	51	56	0	62	25	25	0	25
173450	1804	195	LB	60	66	79	28	53	54	58	51	0	65	55	31	1	23
173518	1801	14	CB	60	65	63	31	49	30	61	64	0	80	40	52	1	25
173631	112260	14	CB	60	61	60	34	36	32	62	72	1	84	40	40	1	25
173681	121	42	GK	60	60	62	57	57	63	61	60	1	60	63	57	3	57
173804	373	14	CM	60	61	65	46	61	59	59	61	0	73	64	52	1	25
173895	3	14	GK	60	68	58	57	55	65	48	63	0	66	34	40	0	25
176255	112217	37	CB	60	62	71	54	61	55	59	64	1	70	54	73	1	45
176296	110765	167	CB	60	60	51	38	59	47	62	61	0	61	47	38	2	59
176319	980	167	CB	60	60	64	50	60	50	59	67	0	67	50	50	2	60
176341	1478	167	GK	60	60	65	58	59	58	40	64	0	64	58	58	3	59
176371	983	167	GK	60	62	61	57	61	62	65	61	1	60	25	35	0	25
176387	1951	14	ST	60	60	68	60	41	53	43	67	0	76	56	61	1	62
176396	1473	167	CB	60	60	69	47	63	64	58	63	0	63	64	47	3	63
176442	1797	14	CM	60	62	67	62	60	62	59	64	1	67	62	69	1	65
176485	1820	136	CM	60	60	63	54	60	55	64	67	0	71	57	56	1	56
176718	1870	14	RM	60	61	69	51	54	56	60	58	0	74	60	66	1	53
176793	702	46	CM	60	62	84	60	47	68	41	60	1	65	70	68	2	63
176807	1790	14	CB	60	58	69	36	50	53	61	62	0	67	56	34	1	49
177076	1841	136	ST	60	60	59	59	47	59	40	61	0	68	64	65	1	33
177128	64	18	CDM	60	60	59	63	67	64	50	58	1	75	73	64	2	68
177793	361	14	CM	60	64	66	62	58	59	54	64	1	68	58	65	1	70
177927	111070	95	CB	60	60	67	48	55	58	61	59	0	59	58	48	3	55
177962	110734	27	CM	60	60	74	47	56	59	60	48	0	48	59	47	3	56
178513	1744	27	CM	60	75	68	45	64	59	58	66	0	79	73	59	1	48
178626	15048	14	RM	60	65	79	45	54	61	35	45	0	57	59	51	1	37
178687	110749	133	RM	60	63	91	60	52	60	45	57	1	68	58	65	2	59
179059	111086	37	LB	60	62	64	45	54	54	61	61	0	71	54	68	1	30
179543	1524	36	RB	60	65	74	51	57	63	60	54	0	69	67	71	1	52
179839	694	95	CB	60	60	71	45	51	55	63	66	0	66	55	45	2	51
179917	300	117	CM	60	65	72	58	58	58	61	63	1	70	69	76	1	41
180749	111393	195	RB	60	63	80	55	56	63	59	51	0	60	63	66	1	37
180775	605	183	CDM	60	65	34	47	50	36	64	70	0	75	55	52	1	48
181010	111397	195	CDM	60	64	48	53	57	58	67	71	1	79	59	60	1	58
181310	111277	46	CB	60	60	67	34	50	49	63	65	0	65	49	34	2	50
181477	111393	195	CB	60	65	41	27	37	35	61	70	0	75	42	45	1	25
182112	111766	195	CDM	60	65	66	43	55	54	60	63	0	75	61	50	1	43
182496	111277	46	ST	60	63	64	56	49	59	44	62	0	70	60	61	1	43
182593	1802	14	ST	60	61	66	60	50	56	38	70	0	81	65	72	1	40
182819	1945	18	CB	60	60	53	25	43	30	62	64	0	64	30	25	1	43
182983	111396	195	GK	60	61	69	53	54	67	50	53	1	64	25	25	0	25
183144	1954	42	CM	60	60	69	49	62	59	51	55	0	70	64	54	2	67
183233	111087	37	LM	60	60	85	47	57	59	39	47	1	33	51	48	1	41
183449	127	50	LB	60	62	73	51	50	60	61	65	0	73	58	60	1	57
183691	111821	4	CM	60	64	73	55	56	68	42	48	1	40	65	56	1	73
183699	112072	198	RM	60	62	66	58	61	63	40	60	0	60	61	63	1	62
183869	1862	47	CB	60	64	59	36	49	43	58	72	1	70	53	44	1	30
183873	111277	46	CM	60	66	49	46	54	53	67	63	1	80	57	67	1	38
183938	1905	34	GK	60	65	61	63	61	57	31	61	0	60	25	26	0	25
184077	1524	36	LB	60	65	72	47	51	57	61	56	0	70	61	68	1	37
184158	239	7	GK	60	65	64	62	61	57	35	58	0	56	20	36	0	25
184261	897	47	CDM	60	64	64	51	57	59	60	63	0	64	60	67	1	44
184630	109	14	GK	60	66	66	52	56	67	44	56	0	57	25	22	0	25
184816	169	21	RM	60	64	69	59	48	66	39	57	0	68	64	65	2	69
185038	110749	37	GK	60	60	69	44	42	71	26	61	1	61	71	44	3	42
185053	1475	167	CB	60	60	88	49	58	50	59	60	1	60	50	49	2	58
185054	111588	167	ST	60	60	65	50	54	62	59	56	0	56	62	50	3	54
185229	688	116	CM	60	60	84	58	53	64	44	41	1	41	64	58	3	53
185263	111065	116	LB	60	64	83	59	53	61	58	61	1	60	54	64	2	67
186111	112259	14	CAM	60	61	65	57	51	65	35	44	0	52	61	53	2	55
186154	373	25	ST	60	68	73	54	58	61	38	58	0	70	62	52	1	49
186160	1946	14	LB	60	65	72	48	48	56	61	62	0	70	52	54	1	36
186380	1960	14	RB	60	65	81	46	59	61	57	56	1	56	61	55	1	46
186562	77	35	ST	60	67	82	52	62	60	61	72	1	82	57	60	1	27
186590	1962	25	CM	60	64	63	53	58	56	59	68	0	75	59	57	2	53
186722	217	18	ST	60	68	63	58	52	65	36	43	0	45	65	63	2	45
186884	111398	195	CDM	60	68	65	41	50	57	65	56	0	71	62	30	1	37
187035	688	95	CM	60	67	68	56	58	62	54	62	0	66	66	68	1	55
187154	1949	25	CB	60	68	57	25	30	32	59	73	1	82	33	25	1	25
187219	111588	167	ST	60	60	60	54	58	61	45	52	0	52	61	54	3	58
187900	710	117	CM	60	60	79	53	54	63	64	59	0	59	63	53	3	54
187937	111989	18	RB	60	66	67	33	52	46	60	55	0	65	60	48	1	64
187955	112427	195	ST	60	60	70	58	58	58	48	64	0	56	57	58	1	55
188278	111398	195	GK	60	70	62	56	54	62	46	61	0	62	25	28	0	25
188706	64	18	RB	60	66	70	27	56	45	60	66	0	78	58	31	1	22
189267	550	21	GK	60	63	61	60	56	66	38	54	0	71	31	28	0	25
189563	112225	27	RB	60	67	71	54	57	60	65	70	1	78	60	68	1	56
189592	1861	4	GK	60	60	61	57	55	71	52	52	1	52	71	57	3	55
189624	1946	14	CM	60	64	66	34	53	46	57	37	0	65	63	37	1	22
189691	112260	14	ST	60	66	71	57	30	63	39	52	0	56	65	65	2	57
189709	1855	45	CB	60	69	44	33	43	40	63	61	1	92	59	70	1	22
189836	1920	14	LB	60	66	72	46	54	61	62	60	0	63	54	49	1	65
189854	563	14	LM	60	64	87	55	53	61	46	54	1	70	53	54	2	49
189869	620	14	CAM	60	67	63	43	58	62	50	56	0	71	64	53	1	41
190311	1794	14	ST	60	69	83	54	51	59	44	53	1	75	57	64	1	39
190330	203	27	CM	60	70	63	56	67	59	50	62	1	66	64	61	2	61
190548	111086	37	CB	60	60	60	45	48	36	61	62	0	71	44	62	1	44
190598	1841	36	LB	60	64	70	47	55	57	62	52	0	73	59	64	1	25
190687	874	37	RB	60	66	50	47	60	61	62	65	0	77	63	45	1	43
190942	1445	13	CB	60	70	75	36	52	40	60	63	0	72	45	50	1	28
190995	121	42	LM	60	70	69	55	67	62	48	44	1	57	61	57	1	57
191041	100087	54	RB	60	65	72	37	57	53	59	48	0	59	59	44	1	37
191044	110770	116	LB	60	69	72	48	59	64	61	61	0	82	62	66	2	62
191167	1935	14	CB	60	64	57	26	44	48	60	69	1	74	50	30	1	25
191408	112676	183	RB	60	59	70	25	49	41	61	66	0	75	40	25	1	30
191411	112390	183	LB	60	62	67	25	43	31	67	66	1	73	45	24	1	35
191432	112393	183	LB	60	60	84	36	40	58	65	67	1	75	50	37	1	49
191439	112389	183	CDM	60	63	60	51	54	53	65	50	0	72	60	61	2	52
191629	112390	183	RB	60	61	74	38	60	54	61	65	0	73	60	45	1	31
191637	111588	167	RB	60	64	70	48	59	62	64	66	0	78	61	45	2	49
191892	1478	167	GK	60	60	56	63	60	61	41	62	1	62	61	63	3	60
191919	1476	167	CM	60	63	66	47	59	57	59	60	0	73	56	51	2	53
191967	980	167	RB	60	60	50	53	59	59	64	56	0	72	56	55	1	44
191998	1032	83	CM	60	72	70	58	43	62	38	48	0	40	66	64	2	48
192056	111398	195	CAM	60	64	79	61	56	63	42	48	0	58	60	55	2	63
192163	711	46	CB	60	65	55	35	51	41	61	69	0	75	55	50	1	32
192239	1873	19	CDM	60	65	63	46	58	59	63	55	0	59	59	42	1	62
192363	1786	13	CB	60	68	67	26	25	39	64	60	0	72	59	25	1	35
192499	100879	45	CDM	60	65	34	48	62	50	64	68	1	79	60	60	2	53
192813	110890	14	CM	60	60	70	53	55	68	36	41	1	41	68	53	3	55
192938	68	18	RW	60	78	78	53	46	66	37	53	0	72	72	70	2	47
193023	1929	14	CB	60	60	80	43	58	61	61	57	0	57	61	43	3	58
193181	1803	14	LM	60	65	84	51	50	66	40	58	1	54	61	54	2	56
193186	144	181	GK	60	64	66	57	59	61	44	54	0	65	21	31	0	25
193249	111373	4	CB	60	65	56	26	39	31	59	70	0	74	37	42	1	22
193299	111705	46	GK	60	58	61	58	78	63	23	59	1	67	28	22	0	25
193320	1788	13	RW	60	64	76	57	45	63	33	46	0	44	61	61	1	30
193404	110770	47	RM	60	71	69	60	59	63	53	52	0	61	61	63	2	64
193570	319	46	ST	60	60	47	55	43	49	46	78	1	78	49	55	2	43
193713	219	115	LW	60	70	71	44	58	65	43	42	0	46	61	36	2	43
193804	121	14	RB	60	71	79	31	52	56	59	59	0	62	55	37	1	23
193943	89	14	RM	60	68	65	65	49	66	32	52	1	30	64	71	2	54
193957	1920	56	CM	60	60	80	56	55	65	47	50	0	50	65	56	3	55
194259	110326	18	CB	60	67	49	25	48	37	61	68	1	85	52	36	1	25
194679	1926	14	GK	60	64	61	58	55	64	51	59	0	67	22	25	0	25
194730	1867	45	GK	60	66	64	57	52	65	58	57	0	62	25	28	0	25
194769	110749	37	RM	60	66	85	53	52	62	50	60	1	34	60	62	1	42
194785	1798	35	CB	60	66	59	29	43	36	60	68	0	76	48	31	1	28
194892	210	18	GK	60	63	62	57	63	64	37	61	0	23	25	28	0	25
195436	111091	110	CB	60	60	77	29	56	56	58	64	0	64	56	29	3	56
195481	110890	14	ST	60	67	74	57	54	57	41	66	0	64	53	61	1	35
195698	217	18	CDM	60	72	64	52	56	60	60	56	0	66	57	58	2	42
196972	922	36	CB	60	60	62	39	51	42	62	61	1	61	42	39	2	51
